"sex","nuts","year","unempl_pct"
"T","UKH3",2006,4.6
"T","UKI1",2006,8.8
"T","UKI2",2006,7.1
"T","UKI3",2006,NA
"T","UKI4",2006,NA
"T","UKI5",2006,NA
"T","UKI6",2006,NA
"T","UKI7",2006,NA
"T","UKJ1",2006,3.9
"T","UKJ2",2006,4
"T","UKJ3",2006,4.6
"T","UKJ4",2006,5.5
"T","UKK1",2006,3.3
"T","UKK2",2006,3.7
"T","UKK3",2006,3.9
"T","UKK4",2006,4.4
"T","UKL1",2006,5.4
"T","UKL2",2006,4.9
"T","UKM2",2006,5.3
"T","UKM3",2006,6
"T","UKM5",2006,2.6
"T","UKM6",2006,3.2
"T","UKM7",2006,NA
"T","UKM8",2006,NA
"T","UKM9",2006,NA
"T","UKN0",2006,4.3
"F","AT11",2007,NA
"F","AT12",2007,4.4
"F","AT13",2007,8.7
"F","AT21",2007,5.1
"F","AT22",2007,4.6
"F","AT31",2007,4.5
"F","AT32",2007,3.7
"F","AT33",2007,3.7
"F","AT34",2007,5.3
"F","BE10",2007,16.9
"F","BE21",2007,5.6
"F","BE22",2007,7.5
"F","BE23",2007,5.4
"F","BE24",2007,3.5
"F","BE25",2007,3.6
"F","BE31",2007,7.9
"F","BE32",2007,15.8
"F","BE33",2007,12.4
"F","BE34",2007,8.1
"F","BE35",2007,9.8
"F","BG31",2007,9.3
"F","BG32",2007,10.1
"F","BG33",2007,12.9
"F","BG34",2007,6.8
"F","BG41",2007,4.1
"F","BG42",2007,6.3
"F","CH01",2007,5.8
"F","CH02",2007,5.3
"F","CH03",2007,3.8
"F","CH04",2007,4.1
"F","CH05",2007,3.6
"F","CH06",2007,3.3
"F","CH07",2007,5.3
"F","CY00",2007,4.6
"F","CZ01",2007,2.8
"F","CZ02",2007,4
"F","CZ03",2007,4.9
"F","CZ04",2007,11.4
"F","CZ05",2007,6.3
"F","CZ06",2007,6.6
"F","CZ07",2007,7.5
"F","CZ08",2007,11.3
"F","DE11",2007,5.3
"F","DE12",2007,6.2
"F","DE13",2007,5
"F","DE14",2007,5.2
"F","DE21",2007,4.7
"F","DE22",2007,5.6
"F","DE23",2007,5.9
"F","DE24",2007,8.2
"F","DE25",2007,7.1
"F","DE26",2007,6.8
"F","DE27",2007,5.7
"F","DE30",2007,14.3
"F","DE40",2007,14
"F","DE50",2007,9.3
"F","DE60",2007,8.5
"F","DE71",2007,7
"F","DE72",2007,7.4
"F","DE73",2007,8.1
"F","DE80",2007,17.6
"F","DE91",2007,9
"F","DE92",2007,8
"F","DE93",2007,7.8
"F","DE94",2007,7.4
"F","DEA1",2007,7.8
"F","DEA2",2007,7.7
"F","DEA3",2007,7
"F","DEA4",2007,7.9
"F","DEA5",2007,10
"F","DEB1",2007,6.4
"F","DEB2",2007,6.3
"F","DEB3",2007,5.8
"F","DEC0",2007,7.1
"F","DED2",2007,13.4
"F","DED4",2007,15.7
"F","DED5",2007,17
"F","DEE0",2007,16.1
"F","DEF0",2007,8.5
"F","DEG0",2007,15
"F","DK01",2007,4.2
"F","DK02",2007,3.9
"F","DK03",2007,3.9
"F","DK04",2007,4
"F","DK05",2007,5.5
"F","EE00",2007,3.8
"F","EL30",2007,11.2
"F","EL41",2007,14
"F","EL42",2007,17.9
"F","EL43",2007,8.7
"F","EL51",2007,15
"F","EL52",2007,14.2
"F","EL53",2007,18.3
"F","EL54",2007,15.8
"F","EL61",2007,11.6
"F","EL62",2007,14.8
"F","EL63",2007,16.1
"F","EL64",2007,16.5
"F","EL65",2007,11.8
"F","ES11",2007,9.9
"F","ES12",2007,10.9
"F","ES13",2007,8
"F","ES21",2007,7.8
"F","ES22",2007,6.9
"F","ES23",2007,8.3
"F","ES24",2007,7.2
"F","ES30",2007,7.8
"F","ES41",2007,10.4
"F","ES42",2007,11.6
"F","ES43",2007,18.5
"F","ES51",2007,7.6
"F","ES52",2007,11.3
"F","ES53",2007,8.7
"F","ES61",2007,17.4
"F","ES62",2007,9.9
"F","ES63",2007,30.1
"F","ES64",2007,27.6
"F","ES70",2007,12.9
"F","FI19",2007,7.5
"F","FI1B",2007,4.7
"F","FI1C",2007,7
"F","FI1D",2007,10.6
"F","FI20",2007,NA
"F","FR10",2007,7.7
"F","FRB0",2007,6
"F","FRC1",2007,7.6
"F","FRC2",2007,8.8
"F","FRD1",2007,7.6
"F","FRD2",2007,8.8
"F","FRE1",2007,11.1
"F","FRE2",2007,9.8
"F","FRF1",2007,6.3
"F","FRF2",2007,9
"F","FRF3",2007,7.7
"F","FRG0",2007,6.9
"F","FRH0",2007,7.5
"F","FRI1",2007,7.5
"F","FRI2",2007,7.8
"F","FRI3",2007,6.9
"F","FRJ1",2007,10.2
"F","FRJ2",2007,8.3
"F","FRK1",2007,8.9
"F","FRK2",2007,7
"F","FRL0",2007,9.7
"F","FRM0",2007,NA
"F","FRY1",2007,26
"F","FRY2",2007,21.6
"F","FRY3",2007,25.1
"F","FRY4",2007,25.8
"F","FRY5",2007,NA
"F","HR03",2007,9.8
"F","HR04",2007,12
"F","HU10",2007,5.2
"F","HU11",2007,NA
"F","HU12",2007,NA
"F","HU21",2007,5.5
"F","HU22",2007,6.3
"F","HU23",2007,10.2
"F","HU31",2007,12
"F","HU32",2007,10.9
"F","HU33",2007,8.4
"F","IE01",2007,5.5
"F","IE02",2007,4.7
"F","IE04",2007,NA
"F","IE05",2007,NA
"F","IE06",2007,NA
"F","IS00",2007,2.3
"F","ITC1",2007,5.2
"F","ITC2",2007,NA
"F","ITC3",2007,5.6
"F","ITC4",2007,4.5
"F","ITF1",2007,9.7
"F","ITF2",2007,10.8
"F","ITF3",2007,14.5
"F","ITF4",2007,15.5
"F","ITF5",2007,15
"F","ITF6",2007,14.4
"F","ITG1",2007,17.2
"F","ITG2",2007,14.1
"F","ITH1",2007,3.3
"F","ITH2",2007,4.4
"F","ITH3",2007,5.3
"F","ITH4",2007,4.7
"F","ITH5",2007,3.9
"F","ITI1",2007,6.3
"F","ITI2",2007,6.9
"F","ITI3",2007,5.9
"F","ITI4",2007,8.1
"F","LT00",2007,4.3
"F","LT01",2007,NA
"F","LT02",2007,NA
"F","LU00",2007,4.7
"F","LV00",2007,5.6
"F","ME00",2007,NA
"F","MK00",2007,35.5
"F","MT00",2007,7.9
"F","NL11",2007,9.7
"F","NL12",2007,5
"F","NL13",2007,5.9
"F","NL21",2007,5.1
"F","NL22",2007,4.3
"F","NL23",2007,7
"F","NL31",2007,4.3
"F","NL32",2007,4.8
"F","NL33",2007,5.5
"F","NL34",2007,3.3
"F","NL41",2007,4.7
"F","NL42",2007,6.6
"F","NO01",2007,2.2
"F","NO02",2007,2.1
"F","NO03",2007,2.7
"F","NO04",2007,2.2
"F","NO05",2007,2.5
"F","NO06",2007,3
"F","NO07",2007,2.5
"F","PL21",2007,9.5
"F","PL22",2007,8.9
"F","PL41",2007,10.3
"F","PL42",2007,12.5
"F","PL43",2007,10.4
"F","PL51",2007,14.1
"F","PL52",2007,10.5
"F","PL61",2007,12.8
"F","PL62",2007,12.2
"F","PL63",2007,9.4
"F","PL71",2007,9.2
"F","PL72",2007,12.2
"F","PL81",2007,9.4
"F","PL82",2007,9.9
"F","PL84",2007,9
"F","PL91",2007,NA
"F","PL92",2007,NA
"F","PT11",2007,11.9
"F","PT15",2007,7.2
"F","PT16",2007,7.5
"F","PT17",2007,8.6
"F","PT18",2007,10.9
"F","PT20",2007,NA
"F","PT30",2007,NA
"F","RO11",2007,3.6
"F","RO12",2007,7
"F","RO21",2007,3.9
"F","RO22",2007,8.2
"F","RO31",2007,7.3
"F","RO32",2007,3.4
"F","RO41",2007,5.5
"F","RO42",2007,4.8
"F","RS11",2007,NA
"F","RS12",2007,NA
"F","RS21",2007,NA
"F","RS22",2007,NA
"F","SE11",2007,5.9
"F","SE12",2007,7
"F","SE21",2007,5.5
"F","SE22",2007,7.6
"F","SE23",2007,6.2
"F","SE31",2007,6.6
"F","SE32",2007,6.9
"F","SE33",2007,5.9
"F","SI01",2007,7.1
"F","SI02",2007,4.4
"F","SI03",2007,NA
"F","SI04",2007,NA
"F","SK01",2007,4.9
"F","SK02",2007,9.2
"F","SK03",2007,18.6
"F","SK04",2007,15.9
"F","TR10",2007,11.8
"F","TR21",2007,8.5
"F","TR22",2007,6.5
"F","TR31",2007,11.7
"F","TR32",2007,9.6
"F","TR33",2007,4.6
"F","TR41",2007,7.2
"F","TR42",2007,13
"F","TR51",2007,15.9
"F","TR52",2007,12.4
"F","TR61",2007,6.1
"F","TR62",2007,17.5
"F","TR63",2007,6.1
"F","TR71",2007,6.6
"F","TR72",2007,13.7
"F","TR81",2007,4.5
"F","TR82",2007,2.9
"F","TR83",2007,6.5
"F","TR90",2007,3.3
"F","TRA1",2007,2.5
"F","TRA2",2007,1.9
"F","TRB1",2007,9.4
"F","TRB2",2007,5.9
"F","TRC1",2007,8.7
"F","TRC2",2007,6.6
"F","TRC3",2007,20.5
"F","UKC1",2007,3.6
"F","UKC2",2007,5.7
"F","UKD1",2007,3.7
"F","UKD3",2007,4.7
"F","UKD4",2007,5.5
"F","UKD6",2007,2.2
"F","UKD7",2007,6.5
"F","UKE1",2007,4.7
"F","UKE2",2007,3.3
"F","UKE3",2007,4
"F","UKE4",2007,5.3
"F","UKF1",2007,6.1
"F","UKF2",2007,4.5
"F","UKF3",2007,5.8
"F","UKG1",2007,4.3
"F","UKG2",2007,4.8
"F","UKG3",2007,7.4
"F","UKH1",2007,4.6
"F","UKH2",2007,4.6
"F","UKH3",2007,5.3
"F","UKI1",2007,8
"F","UKI2",2007,6
"F","UKI3",2007,NA
"F","UKI4",2007,NA
"F","UKI5",2007,NA
"F","UKI6",2007,NA
"F","UKI7",2007,NA
"F","UKJ1",2007,3.9
"F","UKJ2",2007,4
"F","UKJ3",2007,3.7
"F","UKJ4",2007,5.4
"F","UKK1",2007,3.6
"F","UKK2",2007,3.5
"F","UKK3",2007,4
"F","UKK4",2007,4.4
"F","UKL1",2007,5.6
"F","UKL2",2007,4.9
"F","UKM2",2007,5.4
"F","UKM3",2007,4.7
"F","UKM5",2007,3.8
"F","UKM6",2007,NA
"F","UKM7",2007,NA
"F","UKM8",2007,NA
"F","UKM9",2007,NA
"F","UKN0",2007,3.4
"M","AT11",2007,NA
"M","AT12",2007,3.6
"M","AT13",2007,9.7
"M","AT21",2007,3.5
"M","AT22",2007,3.7
"M","AT31",2007,2.5
"M","AT32",2007,3.4
"M","AT33",2007,2.4
"M","AT34",2007,3.1
"M","BE10",2007,17.1
"M","BE21",2007,4.5
"M","BE22",2007,3.6
"M","BE23",2007,4.3
"M","BE24",2007,3.4
"M","BE25",2007,2.5
"M","BE31",2007,6.2
"M","BE32",2007,10.3
"M","BE33",2007,9.6
"M","BE34",2007,5.8
"M","BE35",2007,7.4
"M","BG31",2007,8.7
"M","BG32",2007,11.2
"M","BG33",2007,9.1
"M","BG34",2007,6.2
"M","BG41",2007,3.9
"M","BG42",2007,4.9
"M","CH01",2007,4
"M","CH02",2007,3
"M","CH03",2007,2.5
"M","CH04",2007,2.9
"M","CH05",2007,1.9
"M","CH06",2007,2.3
"M","CH07",2007,4.8
"M","CY00",2007,3.4
"M","CZ01",2007,2.1
"M","CZ02",2007,2.9
"M","CZ03",2007,2.4
"M","CZ04",2007,8
"M","CZ05",2007,3.6
"M","CZ06",2007,4.1
"M","CZ07",2007,4.8
"M","CZ08",2007,6.3
"M","DE11",2007,4.9
"M","DE12",2007,4.9
"M","DE13",2007,3.7
"M","DE14",2007,4.1
"M","DE21",2007,4.1
"M","DE22",2007,4.5
"M","DE23",2007,4.8
"M","DE24",2007,7.2
"M","DE25",2007,6.3
"M","DE26",2007,5.1
"M","DE27",2007,4.5
"M","DE30",2007,18.2
"M","DE40",2007,13.7
"M","DE50",2007,14
"M","DE60",2007,9.4
"M","DE71",2007,7.3
"M","DE72",2007,7
"M","DE73",2007,7.8
"M","DE80",2007,17.3
"M","DE91",2007,8.9
"M","DE92",2007,8.8
"M","DE93",2007,7
"M","DE94",2007,6.8
"M","DEA1",2007,9.3
"M","DEA2",2007,7.8
"M","DEA3",2007,7.6
"M","DEA4",2007,8.2
"M","DEA5",2007,9.4
"M","DEB1",2007,6.2
"M","DEB2",2007,4.5
"M","DEB3",2007,6
"M","DEC0",2007,7.4
"M","DED2",2007,13.4
"M","DED4",2007,12.2
"M","DED5",2007,17.6
"M","DEE0",2007,15.3
"M","DEF0",2007,7.5
"M","DEG0",2007,12.8
"M","DK01",2007,4.3
"M","DK02",2007,3.3
"M","DK03",2007,3.2
"M","DK04",2007,2.7
"M","DK05",2007,3.4
"M","EE00",2007,5.4
"M","EL30",2007,5.3
"M","EL41",2007,4.7
"M","EL42",2007,4.5
"M","EL43",2007,3
"M","EL51",2007,6.1
"M","EL52",2007,5.5
"M","EL53",2007,7.9
"M","EL54",2007,5.8
"M","EL61",2007,5.3
"M","EL62",2007,5.1
"M","EL63",2007,5.9
"M","EL64",2007,5
"M","EL65",2007,4
"M","ES11",2007,5.7
"M","ES12",2007,6.5
"M","ES13",2007,4.5
"M","ES21",2007,5
"M","ES22",2007,3.1
"M","ES23",2007,4
"M","ES24",2007,3.9
"M","ES30",2007,4.9
"M","ES41",2007,4.8
"M","ES42",2007,5.2
"M","ES43",2007,9.3
"M","ES51",2007,5.6
"M","ES52",2007,6.9
"M","ES53",2007,6
"M","ES61",2007,9.6
"M","ES62",2007,6
"M","ES63",2007,15.9
"M","ES64",2007,12.4
"M","ES70",2007,8.6
"M","FI19",2007,5.7
"M","FI1B",2007,5.4
"M","FI1C",2007,6.4
"M","FI1D",2007,9.2
"M","FI20",2007,NA
"M","FR10",2007,7.8
"M","FRB0",2007,5.6
"M","FRC1",2007,6
"M","FRC2",2007,5.7
"M","FRD1",2007,3.8
"M","FRD2",2007,8.4
"M","FRE1",2007,11.5
"M","FRE2",2007,10
"M","FRF1",2007,5.5
"M","FRF2",2007,6.9
"M","FRF3",2007,7.3
"M","FRG0",2007,5.1
"M","FRH0",2007,5.9
"M","FRI1",2007,6.4
"M","FRI2",2007,5.8
"M","FRI3",2007,6.2
"M","FRJ1",2007,10
"M","FRJ2",2007,7.5
"M","FRK1",2007,7.8
"M","FRK2",2007,5.7
"M","FRL0",2007,8.2
"M","FRM0",2007,NA
"M","FRY1",2007,19.2
"M","FRY2",2007,20.6
"M","FRY3",2007,16.2
"M","FRY4",2007,22.8
"M","FRY5",2007,NA
"M","HR03",2007,8.6
"M","HR04",2007,8.8
"M","HU10",2007,4.4
"M","HU11",2007,NA
"M","HU12",2007,NA
"M","HU21",2007,4.4
"M","HU22",2007,4.1
"M","HU23",2007,9.8
"M","HU31",2007,13
"M","HU32",2007,10.6
"M","HU33",2007,7.7
"M","IE01",2007,4.5
"M","IE02",2007,5.2
"M","IE04",2007,NA
"M","IE05",2007,NA
"M","IE06",2007,NA
"M","IS00",2007,2.2
"M","ITC1",2007,3.4
"M","ITC2",2007,NA
"M","ITC3",2007,4.2
"M","ITC4",2007,2.6
"M","ITF1",2007,3.8
"M","ITF2",2007,6.3
"M","ITF3",2007,9.5
"M","ITF4",2007,8.8
"M","ITF5",2007,6.2
"M","ITF6",2007,9.3
"M","ITG1",2007,10.6
"M","ITG2",2007,7.1
"M","ITH1",2007,2
"M","ITH2",2007,1.9
"M","ITH3",2007,2
"M","ITH4",2007,2.4
"M","ITH5",2007,2
"M","ITI1",2007,2.8
"M","ITI2",2007,2.9
"M","ITI3",2007,2.8
"M","ITI4",2007,5.2
"M","LT00",2007,4.2
"M","LT01",2007,NA
"M","LT02",2007,NA
"M","LU00",2007,3.6
"M","LV00",2007,6.5
"M","ME00",2007,NA
"M","MK00",2007,34.5
"M","MT00",2007,5.8
"M","NL11",2007,5.5
"M","NL12",2007,2.8
"M","NL13",2007,4
"M","NL21",2007,3.2
"M","NL22",2007,2.7
"M","NL23",2007,3
"M","NL31",2007,3.2
"M","NL32",2007,3.1
"M","NL33",2007,3.7
"M","NL34",2007,2.3
"M","NL41",2007,2.5
"M","NL42",2007,4.6
"M","NO01",2007,2.8
"M","NO02",2007,2.4
"M","NO03",2007,3.1
"M","NO04",2007,1.7
"M","NO05",2007,2.1
"M","NO06",2007,3.2
"M","NO07",2007,2.8
"M","PL21",2007,7.6
"M","PL22",2007,7.4
"M","PL41",2007,6.6
"M","PL42",2007,10.7
"M","PL43",2007,9.2
"M","PL51",2007,11.6
"M","PL52",2007,8.5
"M","PL61",2007,10.1
"M","PL62",2007,9.1
"M","PL63",2007,9.5
"M","PL71",2007,9.3
"M","PL72",2007,12
"M","PL81",2007,9.6
"M","PL82",2007,9.3
"M","PL84",2007,8.9
"M","PL91",2007,NA
"M","PL92",2007,NA
"M","PT11",2007,7.1
"M","PT15",2007,6.2
"M","PT16",2007,3.7
"M","PT17",2007,9.2
"M","PT18",2007,6.3
"M","PT20",2007,NA
"M","PT30",2007,6.6
"M","RO11",2007,4.9
"M","RO12",2007,9.7
"M","RO21",2007,6
"M","RO22",2007,8.8
"M","RO31",2007,9
"M","RO32",2007,4.7
"M","RO41",2007,7.9
"M","RO42",2007,6.2
"M","RS11",2007,NA
"M","RS12",2007,NA
"M","RS21",2007,NA
"M","RS22",2007,NA
"M","SE11",2007,5.3
"M","SE12",2007,6.5
"M","SE21",2007,4.8
"M","SE22",2007,6.6
"M","SE23",2007,5.5
"M","SE31",2007,6
"M","SE32",2007,5.9
"M","SE33",2007,7.5
"M","SI01",2007,4.4
"M","SI02",2007,3.4
"M","SI03",2007,NA
"M","SI04",2007,NA
"M","SK01",2007,3.7
"M","SK02",2007,6.7
"M","SK03",2007,12.7
"M","SK04",2007,14.1
"M","TR10",2007,8.7
"M","TR21",2007,5.7
"M","TR22",2007,3.7
"M","TR31",2007,8.5
"M","TR32",2007,7.5
"M","TR33",2007,6
"M","TR41",2007,7.5
"M","TR42",2007,9.3
"M","TR51",2007,8.7
"M","TR52",2007,8
"M","TR61",2007,6.3
"M","TR62",2007,11.4
"M","TR63",2007,10.9
"M","TR71",2007,7.3
"M","TR72",2007,9.1
"M","TR81",2007,8.4
"M","TR82",2007,3.3
"M","TR83",2007,7.5
"M","TR90",2007,6
"M","TRA1",2007,4.9
"M","TRA2",2007,5.8
"M","TRB1",2007,11.1
"M","TRB2",2007,12.9
"M","TRC1",2007,18.2
"M","TRC2",2007,13.6
"M","TRC3",2007,17.9
"M","UKC1",2007,8
"M","UKC2",2007,6.7
"M","UKD1",2007,3
"M","UKD3",2007,7.8
"M","UKD4",2007,5.7
"M","UKD6",2007,3.6
"M","UKD7",2007,8.6
"M","UKE1",2007,7.2
"M","UKE2",2007,3.6
"M","UKE3",2007,8
"M","UKE4",2007,5.8
"M","UKF1",2007,5.5
"M","UKF2",2007,4.6
"M","UKF3",2007,4.9
"M","UKG1",2007,3.6
"M","UKG2",2007,5.7
"M","UKG3",2007,8.6
"M","UKH1",2007,4.1
"M","UKH2",2007,4.8
"M","UKH3",2007,4.8
"M","UKI1",2007,8.4
"M","UKI2",2007,5.8
"M","UKI3",2007,NA
"M","UKI4",2007,NA
"M","UKI5",2007,NA
"M","UKI6",2007,NA
"M","UKI7",2007,NA
"M","UKJ1",2007,4
"M","UKJ2",2007,4
"M","UKJ3",2007,4.9
"M","UKJ4",2007,5.7
"M","UKK1",2007,3.2
"M","UKK2",2007,3.8
"M","UKK3",2007,4.9
"M","UKK4",2007,5
"M","UKL1",2007,5.4
"M","UKL2",2007,4.7
"M","UKM2",2007,4.9
"M","UKM3",2007,5.7
"M","UKM5",2007,3
"M","UKM6",2007,NA
"M","UKM7",2007,NA
"M","UKM8",2007,NA
"M","UKM9",2007,NA
"M","UKN0",2007,4.2
"T","AT11",2007,4.1
"T","AT12",2007,4
"T","AT13",2007,9.2
"T","AT21",2007,4.2
"T","AT22",2007,4.1
"T","AT31",2007,3.4
"T","AT32",2007,3.5
"T","AT33",2007,3
"T","AT34",2007,4.1
"T","BE10",2007,17.1
"T","BE21",2007,5
"T","BE22",2007,5.3
"T","BE23",2007,4.8
"T","BE24",2007,3.4
"T","BE25",2007,3
"T","BE31",2007,7
"T","BE32",2007,12.8
"T","BE33",2007,10.9
"T","BE34",2007,6.8
"T","BE35",2007,8.5
"T","BG31",2007,9
"T","BG32",2007,10.7
"T","BG33",2007,10.8
"T","BG34",2007,6.5
"T","BG41",2007,3.9
"T","BG42",2007,5.6
"T","CH01",2007,4.8
"T","CH02",2007,4.1
"T","CH03",2007,3.1
"T","CH04",2007,3.4
"T","CH05",2007,2.6
"T","CH06",2007,2.7
"T","CH07",2007,5
"T","CY00",2007,3.9
"T","CZ01",2007,2.4
"T","CZ02",2007,3.4
"T","CZ03",2007,3.5
"T","CZ04",2007,9.5
"T","CZ05",2007,4.8
"T","CZ06",2007,5.2
"T","CZ07",2007,5.9
"T","CZ08",2007,8.5
"T","DE11",2007,5.1
"T","DE12",2007,5.5
"T","DE13",2007,4.3
"T","DE14",2007,4.6
"T","DE21",2007,4.4
"T","DE22",2007,5
"T","DE23",2007,5.3
"T","DE24",2007,7.7
"T","DE25",2007,6.7
"T","DE26",2007,5.8
"T","DE27",2007,5
"T","DE30",2007,16.4
"T","DE40",2007,13.8
"T","DE50",2007,11.9
"T","DE60",2007,9
"T","DE71",2007,7.2
"T","DE72",2007,7.2
"T","DE73",2007,8
"T","DE80",2007,17.5
"T","DE91",2007,8.9
"T","DE92",2007,8.4
"T","DE93",2007,7.4
"T","DE94",2007,7.1
"T","DEA1",2007,8.6
"T","DEA2",2007,7.7
"T","DEA3",2007,7.3
"T","DEA4",2007,8.1
"T","DEA5",2007,9.7
"T","DEB1",2007,6.3
"T","DEB2",2007,5.3
"T","DEB3",2007,5.9
"T","DEC0",2007,7.3
"T","DED2",2007,13.4
"T","DED4",2007,13.9
"T","DED5",2007,17.3
"T","DEE0",2007,15.7
"T","DEF0",2007,8
"T","DEG0",2007,13.8
"T","DK01",2007,4.3
"T","DK02",2007,3.6
"T","DK03",2007,3.5
"T","DK04",2007,3.3
"T","DK05",2007,4.4
"T","EE00",2007,4.6
"T","EL30",2007,7.8
"T","EL41",2007,8.1
"T","EL42",2007,9.4
"T","EL43",2007,5.4
"T","EL51",2007,9.8
"T","EL52",2007,9.1
"T","EL53",2007,12.1
"T","EL54",2007,10
"T","EL61",2007,7.8
"T","EL62",2007,9
"T","EL63",2007,9.9
"T","EL64",2007,9.4
"T","EL65",2007,7.3
"T","ES11",2007,7.6
"T","ES12",2007,8.4
"T","ES13",2007,6
"T","ES21",2007,6.2
"T","ES22",2007,4.7
"T","ES23",2007,5.8
"T","ES24",2007,5.3
"T","ES30",2007,6.2
"T","ES41",2007,7.1
"T","ES42",2007,7.7
"T","ES43",2007,13
"T","ES51",2007,6.5
"T","ES52",2007,8.7
"T","ES53",2007,7.2
"T","ES61",2007,12.8
"T","ES62",2007,7.5
"T","ES63",2007,21
"T","ES64",2007,18.2
"T","ES70",2007,10.5
"T","FI19",2007,6.5
"T","FI1B",2007,5
"T","FI1C",2007,6.7
"T","FI1D",2007,9.9
"T","FI20",2007,NA
"T","FR10",2007,7.8
"T","FRB0",2007,5.8
"T","FRC1",2007,6.7
"T","FRC2",2007,7.1
"T","FRD1",2007,5.6
"T","FRD2",2007,8.6
"T","FRE1",2007,11.3
"T","FRE2",2007,9.9
"T","FRF1",2007,5.9
"T","FRF2",2007,8
"T","FRF3",2007,7.5
"T","FRG0",2007,5.9
"T","FRH0",2007,6.7
"T","FRI1",2007,6.9
"T","FRI2",2007,6.7
"T","FRI3",2007,6.5
"T","FRJ1",2007,10.1
"T","FRJ2",2007,7.9
"T","FRK1",2007,8.3
"T","FRK2",2007,6.3
"T","FRL0",2007,9
"T","FRM0",2007,11.1
"T","FRY1",2007,22.6
"T","FRY2",2007,21.1
"T","FRY3",2007,20.1
"T","FRY4",2007,24.1
"T","FRY5",2007,NA
"T","HR03",2007,9.2
"T","HR04",2007,10.3
"T","HU10",2007,4.8
"T","HU11",2007,NA
"T","HU12",2007,NA
"T","HU21",2007,4.9
"T","HU22",2007,5.1
"T","HU23",2007,9.9
"T","HU31",2007,12.6
"T","HU32",2007,10.7
"T","HU33",2007,8
"T","IE01",2007,4.9
"T","IE02",2007,5
"T","IE04",2007,NA
"T","IE05",2007,NA
"T","IE06",2007,NA
"T","IS00",2007,2.3
"T","ITC1",2007,4.2
"T","ITC2",2007,3.2
"T","ITC3",2007,4.8
"T","ITC4",2007,3.4
"T","ITF1",2007,6.2
"T","ITF2",2007,8.1
"T","ITF3",2007,11.2
"T","ITF4",2007,11.1
"T","ITF5",2007,9.4
"T","ITF6",2007,11.1
"T","ITG1",2007,12.9
"T","ITG2",2007,9.8
"T","ITH1",2007,2.6
"T","ITH2",2007,2.9
"T","ITH3",2007,3.4
"T","ITH4",2007,3.4
"T","ITH5",2007,2.8
"T","ITI1",2007,4.4
"T","ITI2",2007,4.6
"T","ITI3",2007,4.1
"T","ITI4",2007,6.4
"T","LT00",2007,4.2
"T","LT01",2007,NA
"T","LT02",2007,NA
"T","LU00",2007,4.1
"T","LV00",2007,6.1
"T","ME00",2007,NA
"T","MK00",2007,34.9
"T","MT00",2007,6.5
"T","NL11",2007,7.5
"T","NL12",2007,3.7
"T","NL13",2007,4.9
"T","NL21",2007,4.1
"T","NL22",2007,3.4
"T","NL23",2007,4.8
"T","NL31",2007,3.7
"T","NL32",2007,3.9
"T","NL33",2007,4.5
"T","NL34",2007,2.7
"T","NL41",2007,3.5
"T","NL42",2007,5.4
"T","NO01",2007,2.5
"T","NO02",2007,2.2
"T","NO03",2007,2.9
"T","NO04",2007,1.9
"T","NO05",2007,2.3
"T","NO06",2007,3.1
"T","NO07",2007,2.7
"T","PL21",2007,8.5
"T","PL22",2007,8.1
"T","PL41",2007,8.3
"T","PL42",2007,11.5
"T","PL43",2007,9.8
"T","PL51",2007,12.7
"T","PL52",2007,9.4
"T","PL61",2007,11.3
"T","PL62",2007,10.5
"T","PL63",2007,9.5
"T","PL71",2007,9.3
"T","PL72",2007,12.1
"T","PL81",2007,9.5
"T","PL82",2007,9.6
"T","PL84",2007,8.9
"T","PL91",2007,NA
"T","PL92",2007,NA
"T","PT11",2007,9.3
"T","PT15",2007,6.7
"T","PT16",2007,5.5
"T","PT17",2007,8.9
"T","PT18",2007,8.4
"T","PT20",2007,4.3
"T","PT30",2007,6.8
"T","RO11",2007,4.3
"T","RO12",2007,8.5
"T","RO21",2007,5
"T","RO22",2007,8.5
"T","RO31",2007,8.2
"T","RO32",2007,4.1
"T","RO41",2007,6.8
"T","RO42",2007,5.6
"T","RS11",2007,NA
"T","RS12",2007,NA
"T","RS21",2007,NA
"T","RS22",2007,NA
"T","SE11",2007,5.6
"T","SE12",2007,6.7
"T","SE21",2007,5.1
"T","SE22",2007,7.1
"T","SE23",2007,5.9
"T","SE31",2007,6.3
"T","SE32",2007,6.3
"T","SE33",2007,6.8
"T","SI01",2007,5.6
"T","SI02",2007,3.9
"T","SI03",2007,NA
"T","SI04",2007,NA
"T","SK01",2007,4.3
"T","SK02",2007,7.8
"T","SK03",2007,15.3
"T","SK04",2007,14.9
"T","TR10",2007,9.4
"T","TR21",2007,6.5
"T","TR22",2007,4.6
"T","TR31",2007,9.3
"T","TR32",2007,8.2
"T","TR33",2007,5.6
"T","TR41",2007,7.4
"T","TR42",2007,10.2
"T","TR51",2007,10.5
"T","TR52",2007,8.9
"T","TR61",2007,6.2
"T","TR62",2007,13
"T","TR63",2007,9.7
"T","TR71",2007,7.1
"T","TR72",2007,9.9
"T","TR81",2007,7
"T","TR82",2007,3.2
"T","TR83",2007,7.1
"T","TR90",2007,4.9
"T","TRA1",2007,4.3
"T","TRA2",2007,4.4
"T","TRB1",2007,10.6
"T","TRB2",2007,11.4
"T","TRC1",2007,16.9
